,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2017-03-31,21932000000.0,3566000000.0,18366000000.0,12385000000.0,5981000000.0,4090000000.0,1.35,2765300000.0,667877000000.0001,1321330000000.0,500305000000.0001,1821635000000.0,0.0,1268417000000.0,208530000000.0,264410000000.0,1592482000000.0,229153000000.0,896000000.0,-3052000000.0,-653000000.0,3125000000.0,-744000000.0,19138000000.0,59.82
2017-06-30,22191000000.0,4036000000.0,18155000000.0,12477000000.0,5678000000.0,3504000000.0,1.28,2739100000.0,679753000000.0001,1352910000000.0,511153000000.0001,1864063000000.0,0.0,1286787000000.0,225179000000.0,283222000000.0,1632956000000.0,231107000000.0,901000000.0,-18561000000.0,-779000000.0,-15083000000.0,-760000000.0,39798000000.0,66.88
2017-09-30,22798000000.0,4379000000.0,18419000000.0,12416000000.0,6003000000.0,3808000000.0,1.42,2683600000.0,697624000000.0001,1376517000000.0,512616000000.0001,1889133000000.0,0.0,1302289000000.0,232673000000.0,295017000000.0,1660511000000.0,228622000000.0,920000000.0,18152000000.0,-778000000.0,-31502000000.0,-1135000000.0,13001000000.0,72.74
2017-12-31,22041000000.0,4537000000.0,17504000000.0,12405000000.0,5099000000.0,-19450000000.0,-7.15,2698500000.0,665784000000.0001,1358847000000.0,483618000000.0001,1842465000000.0,0.0,1285721000000.0,236709000000.0,293730000000.0,1640793000000.0,201672000000.0,942000000.0,-5313000000.0,-774000000.0,4709000000.0,-1158000000.0,-5083000000.0,74.41
2018-03-31,24032000000.0,5160000000.0,18872000000.0,12782000000.0,6090000000.0,4620000000.0,1.6800000000000002,2561600000.0,729399000000.0001,1436555000000.0,485549000000.0001,1922104000000.0,0.0,1353033000000.0,237938000000.0,296520000000.0,1719238000000.0,202866000000.0,926000000.0,6956000000.0,-868000000.0,-32124000000.0,-1095000000.0,47363000000.0,67.5
2018-06-30,24354000000.0,5885000000.0,18469000000.0,12524000000.0,5945000000.0,4123000000.0,1.63,2530900000.0,729377000000.0001,1425408000000.0,486926000000.0001,1912334000000.0,0.0,1352536000000.0,236822000000.0,291158000000.0,1711366000000.0,200968000000.0,929000000.0,1363000000.0,-679000000.0,-4505000000.0,-1137000000.0,1936000000.0,66.92
2018-09-30,24757000000.0,6368000000.0,18389000000.0,12285000000.0,6104000000.0,4622000000.0,1.73,2479800000.0,737729000000.0001,1440981000000.0,484184000000.0001,1925165000000.0,0.0,1362513000000.0,235270000000.0,291443000000.0,1727302000000.0,197863000000.0,945000000.0,21747000000.0,-961000000.0,-19934000000.0,-1384000000.0,-3323000000.0,71.74
2018-12-31,23977000000.0,6853000000.0,17124000000.0,11818000000.0,5306000000.0,3306000000.0,1.65,2493300000.0,714906000000.0001,1422237000000.0,495146000000.0001,1917383000000.0,0.0,1367589000000.0,231999000000.0,288149000000.0,1720309000000.0,197074000000.0,954000000.0,6886000000.0,-1054000000.0,-16555000000.0,-1404000000.0,-1448000000.0,52.06
2019-03-31,25893000000.0,7317000000.0,18576000000.0,12564000000.0,6012000000.0,4389000000.0,1.87,2340400000.0,756899000000.0001,1471416000000.0,486997000000.0001,1958413000000.0,0.0,1396441000000.0,243566000000.0,302301000000.0,1761398000000.0,197015000000.0,931000000.0,-37616000000.0,-480000000.0,16043000000.0,-1320000000.0,39537000000.0,62.22
2019-06-30,26520000000.0,7762000000.0,18758000000.0,12593000000.0,6165000000.0,4453000000.0,1.9500000000000002,2286100000.0,769843000000.0001,1496074000000.0,492152000000.0001,1988226000000.0,0.0,1405476000000.0,252189000000.0,314801000000.0,1790116000000.0,198110000000.0,952000000.0,-140000000.0,-2801000000.0,-10745000000.0,-1330000000.0,8775000000.0,70.03
2019-09-30,26110000000.0,7536000000.0,18574000000.0,12552000000.0,6022000000.0,4913000000.0,2.07,2220800000.0,788392000000.0001,1521820000000.0,492982000000.0001,2014802000000.0,0.0,1453642000000.0,242238000000.0,300748000000.0,1817732000000.0,197070000000.0,983000000.0,2398000000.0,-997000000.0,-17390000000.0,-1398000000.0,32839000000.0,69.08
2019-12-31,24926000000.0,5767000000.0,19159000000.0,13457000000.0,5702000000.0,4416000000.0,2.15,2249200000.0,721381000000.0001,1447938000000.0,503220000000.0001,1951158000000.0,0.0,1401872000000.0,248760000000.0,306739000000.0,1757212000000.0,193946000000.0,1039000000.0,22521000000.0,-799000000.0,-11282000000.0,-1399000000.0,-38218000000.0,79.89
2020-03-31,26378000000.0,5647000000.0,20731000000.0,17603000000.0,3128000000.0,2536000000.0,1.05,2097900000.0,913456000000.0,1682190000000.0,537580000000.0001,2219770000000.0,499599000000.0001,1626181000000.0,266098000000.0,326239000000.0,2026788000000.0,192982000000.0,927000000.0,-25533000000.0,-458000000.0,-72857000000.0,-1365000000.0,191358000000.0,42.12
2020-06-30,23275000000.0,3509000000.0,19766000000.0,18657000000.0,1109000000.0,803000000.0,0.51,2081700000.0,955001000000.0,1665506000000.0,567209000000.0001,2232715000000.0,255878000000.0,1638802000000.0,279775000000.0,341044000000.0,2040413000000.0,192302000000.0,926000000.0,6325000000.0,-848000000.0,-18832000000.0,-1314000000.0,36365000000.0,51.1
2020-09-30,20123000000.0,2821000000.0,17302000000.0,13348000000.0,3954000000.0,3146000000.0,1.4,2081800000.0,961262000000.0,1653357000000.0,581102000000.0001,2234459000000.0,253366000000.0,1654279000000.0,273254000000.0,331257000000.0,2039864000000.0,194595000000.0,1033000000.0,-3046000000.0,-969000000.0,8489000000.0,-1345000000.0,8309000000.0,43.11
2020-12-31,19063000000.0,1361000000.0,17702000000.0,12261000000.0,5441000000.0,3394000000.0,2.1,2085800000.0,979406000000.0,1675139000000.0,584951000000.0001,2260090000000.0,248223000000.0,1677737000000.0,271686000000.0,331669000000.0,2059890000000.0,200200000000.0,1051000000.0,1633000000.0,-1121000000.0,-12112000000.0,-1328000000.0,-2437000000.0,61.66
2021-03-31,21695000000.0,2028000000.0,19667000000.0,9358000000.0,10309000000.0,7942000000.0,3.62,2082000000.0,1000413000000.0,1705228000000.0,609038000000.0001,2314266000000.0,251255000000.0,1731347000000.0,256335000000.0,318739000000.0,2110993000000.0,203273000000.0,962000000.0,23198000000.0,-820000000.0,-40934000000.0,-1356000000.0,33255000000.0,72.75
2021-06-30,19738000000.0,1985000000.0,17753000000.0,10405000000.0,7348000000.0,5899000000.0,2.85,2056500000.0,979235000000.0,1697969000000.0,629899000000.0001,2327868000000.0,259779000000.0,1738266000000.0,264575000000.0,327276000000.0,2124958000000.0,202910000000.0,982000000.0,365000000.0,-923000000.0,-37177000000.0,-1307000000.0,11359000000.0,70.75
2021-09-30,19406000000.0,1959000000.0,17447000000.0,11585000000.0,5862000000.0,4352000000.0,2.17,2009300000.0,1004418000000.0,1710954000000.0,650922000000.0001,2361876000000.0,249267000000.0,1765681000000.0,258274000000.0,334084000000.0,2160266000000.0,201610000000.0,1035000000.0,35622000000.0,-925000000.0,-33958000000.0,-1296000000.0,23252000000.0,70.18
2021-12-31,19026000000.0,2009000000.0,17017000000.0,13067000000.0,3950000000.0,2565000000.0,1.47,2033000000.0,921266000000.0,1626918000000.0,664495000000.0001,2291413000000.0,253014000000.0,1698017000000.0,254374000000.0,329294000000.0,2088741000000.0,202672000000.0,985000000.0,2064000000.0,-1261000000.0,-12836000000.0,-1239000000.0,-50594000000.0,60.39
2022-03-31,21466000000.0,2280000000.0,19186000000.0,13920000000.0,5266000000.0,4306000000.0,2.02,1971700000.0,975494000000.0,1708988000000.0,685117000000.0001,2394105000000.0,234638000000.0,1756408000000.0,253954000000.0,348020000000.0,2195752000000.0,198353000000.0,1550000000.0,-13544000000.0,-1214000000.0,-34523000000.0,-1286000000.0,58354000000.0,53.4
2022-06-30,23304000000.0,3666000000.0,19638000000.0,13667000000.0,5971000000.0,4274000000.0,2.2,1941500000.0,986239000000.0,1708106000000.0,672798000000.0001,2380904000000.0,238526000000.0,1740827000000.0,257425000000.0,343977000000.0,2181278000000.0,199626000000.0,1074000000.0,10275000000.0,-1220000000.0,-8778000000.0,-1228000000.0,12091000000.0,45.99
2022-09-30,25864000000.0,7356000000.0,18508000000.0,14114000000.0,4394000000.0,3174000000.0,1.63,1936800000.0,1007081000000.0,1716428000000.0,664636000000.0001,2381064000000.0,250797000000.0,1753762000000.0,253068000000.0,340344000000.0,2181947000000.0,199117000000.0,1065000000.0,-901000000.0,-1187000000.0,16479000000.0,-1263000000.0,1123000000.0,41.67
2022-12-31,30444000000.0,12438000000.0,18006000000.0,14830000000.0,3176000000.0,2513000000.0,0.0,1936900000.0,1041540000000.0,1735979000000.0,680697000000.0001,2416676000000.0,0.0,1786141000000.0,271606000000.0,359479000000.0,2214838000000.0,201838000000.0,0.0,0.0,0.0,0.0,3777000000.0,0.0,45.23
