,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2019-03-31,3375000000.0,477000000.0,2898000000.0,1782000000.0,1055000000.0,749000000.0,0.98,764135000.0,2972000000.0,151302000000.0,76381000000.0,227683000000.0,0.0,172071000000.0,24729000000.0,24729000000.0,196800000000.0,30883000000.0,137000000.0,-745000000.0,-34000000.0,-586000000.0,-309000000.0,207000000.0,46.53
2019-06-30,3558000000.0,516000000.0,3042000000.0,1839000000.0,1142000000.0,842000000.0,1.1,765958000.0,2701000000.0,154929000000.0,75943000000.0,230872000000.0,0.0,176468000000.0,22640000000.0,22640000000.0,199108000000.0,31764000000.0,139000000.0,934000000.0,-30000000.0,-2226000000.0,-310000000.0,1125000000.0,49.13
2019-09-30,3521000000.0,518000000.0,3003000000.0,1859000000.0,1080000000.0,735000000.0,0.96,766167000.0,3018000000.0,152300000000.0,84450000000.0,236750000000.0,0.0,178927000000.0,25520000000.0,25520000000.0,204447000000.0,32303000000.0,141000000.0,1775000000.0,-52000000.0,-6559000000.0,-345000000.0,5135000000.0,53.37
2019-12-31,4210000000.0,585000000.0,3625000000.0,2409000000.0,1102000000.0,702000000.0,0.76,805104000.0,26215000000.0,332881000000.0,140197000000.0,473078000000.0001,0.0,352945000000.0,41339000000.0,53575000000.0,406520000000.0,66558000000.0,213000000.0,-444000000.0,-108000000.0,17719000000.0,-345000000.0,-1114000000.0,56.32
2020-03-31,6387000000.0,776000000.0,5611000000.0,3981000000.0,1394000000.0,986000000.0,0.73,1344372000.0,42007000000.0,360835000000.0,145394000000.0,506229000000.0001,13040000000.0,362875000000.0,65662000000.0,77293000000.0,440168000000.0,66061000000.0,399000000.0,4628000000.0,-464000000.0,-19515000000.0,-605000000.0,32170000000.0,30.84
2020-06-30,6311000000.0,440000000.0,5871000000.0,4258000000.0,1358000000.0,902000000.0,0.67,1347512000.0,46366000000.0,361812000000.0,142524000000.0,504336000000.0001,5700000000.0,381935000000.0,42133000000.0,53518000000.0,435453000000.0,68883000000.0,420000000.0,-24000000.0,-122000000.0,7546000000.0,-605000000.0,-2673000000.0,37.55
2020-09-30,5833000000.0,261000000.0,5572000000.0,3714000000.0,1632000000.0,1068000000.0,0.79,1347916000.0,43078000000.0,349364000000.0,149819000000.0,499183000000.0001,6244000000.0,376991000000.0,41008000000.0,52219000000.0,429210000000.0,69973000000.0,388000000.0,425000000.0,-130000000.0,-2118000000.0,-607000000.0,-2396000000.0,38.05
2020-12-31,5896000000.0,245000000.0,5651000000.0,3476000000.0,1949000000.0,1228000000.0,0.91,1347080000.0,24485000000.0,324443000000.0,184785000000.0,509228000000.0001,11826000000.0,387169000000.0,39597000000.0,51147000000.0,438316000000.0,70912000000.0,401000000.0,2408000000.0,-99000000.0,-29565000000.0,-607000000.0,8917000000.0,47.93
2021-03-31,5691000000.0,209000000.0,5482000000.0,3323000000.0,1965000000.0,1334000000.0,0.99,1345666000.0,38575000000.0,330092000000.0,187445000000.0,517537000000.0001,5889000000.0,401451000000.0,37753000000.0,48210000000.0,449661000000.0,67876000000.0,345000000.0,-33000000.0,-99000000.0,3119000000.0,-605000000.0,10178000000.0,58.32
2021-06-30,5848000000.0,198000000.0,5650000000.0,3091000000.0,2370000000.0,1559000000.0,1.16,1338302000.0,33744000000.0,315108000000.0,206856000000.0,521964000000.0001,5652000000.0,403931000000.0,37969000000.0,49697000000.0,453628000000.0001,68336000000.0,342000000.0,3336000000.0,-175000000.0,-10144000000.0,-602000000.0,1233000000.0,55.5
2021-09-30,5791000000.0,193000000.0,5598000000.0,3107000000.0,2299000000.0,1616000000.0,1.21,1334825000.0,28718000000.0,314671000000.0,215213000000.0,529884000000.0001,5226000000.0,411083000000.0,37837000000.0,49901000000.0,460984000000.0001,68900000000.0,354000000.0,-218000000.0,-314000000.0,-12897000000.0,-640000000.0,6385000000.0,58.65
2021-12-31,5734000000.0,168000000.0,5566000000.0,3196000000.0,2181000000.0,1524000000.0,1.15,1337144000.0,28746000000.0,318636000000.0,222605000000.0,544335000000.0001,5599000000.0,421780000000.0,37206000000.0,50190000000.0,475064000000.0001,69271000000.0,343000000.0,4807000000.0,-442000000.0,-12134000000.0,-638000000.0,7795000000.0,58.55
2022-03-31,5499000000.0,174000000.0,5325000000.0,3178000000.0,1962000000.0,1327000000.0,1.0,1329037000.0,37364000000.0,327442000000.0,216537000000.0,543979000000.0001,5147000000.0,433475000000.0,35302000000.0,45460000000.0,478935000000.0001,65021000000.0,332000000.0,-188000000.0,0.0,-34000000.0,-637000000.0,9049000000.0,56.7
2022-06-30,5921000000.0,266000000.0,5655000000.0,3440000000.0,2025000000.0,1454000000.0,1.09,1330160000.0,30993000000.0,334106000000.0,211017000000.0,545123000000.0001,13736000000.0,438495000000.0,31790000000.0,43629000000.0,482124000000.0001,62975000000.0,345000000.0,3965000000.0,0.0,-10771000000.0,-639000000.0,797000000.0,47.43
2022-09-30,6471000000.0,624000000.0,5847000000.0,3600000000.0,2062000000.0,1536000000.0,1.16,1326539000.0,30657000000.0,343091000000.0,205347000000.0,548438000000.0001,25687000000.0,441679000000.0,32649000000.0,45948000000.0,487627000000.0001,60788000000.0,324000000.0,3770000000.0,0.0,-8404000000.0,-691000000.0,3746000000.0,43.54
2022-12-31,7465000000.0,1257000000.0,6208000000.0,3868000000.0,2133000000.0,1610000000.0,0.0,1326787000.0,29507000000.0,352565000000.0,202690000000.0,555255000000.0001,23422000000.0,436917000000.0,43203000000.0,57801000000.0,494718000000.0001,60514000000.0,0.0,0.0,0.0,0.0,1967000000.0,0.0,43.03
