,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2018-03-31,2115000000.0,210000000.0,1905000000.0,1023000000.0,882000000.0,686000000.0,0.99,689820300.0,4356000000.0,95905000000.0,45595000000.0,141500000000.0,0.0,108078000000.0,14800000000.0,17218000000.0,125296000000.0,16204000000.0,93000000.0,265000000.0,-31000000.0,163000000.0,-112000000.0,-904000000.0,31.75
2018-06-30,2012000000.0,249000000.0,1763000000.0,1015000000.0,748000000.0,579000000.0,0.81,683344800.0,3968000000.0,95606000000.0,45089000000.0,140695000000.0,0.0,107697000000.0,14321000000.0,16746000000.0,124443000000.0,16252000000.0,133000000.0,1028000000.0,-42000000.0,321000000.0,-111000000.0,-1335000000.0,28.7
2018-09-30,1878000000.0,272000000.0,1606000000.0,1056000000.0,550000000.0,421000000.0,0.62,667624100.0,3798000000.0,96813000000.0,44872000000.0,141685000000.0,0.0,108927000000.0,14460000000.0,16908000000.0,125835000000.0,15850000000.0,49000000.0,634000000.0,8000000.0,-1385000000.0,-124000000.0,799000000.0,27.92
2018-12-31,1968000000.0,312000000.0,1656000000.0,1071000000.0,585000000.0,432000000.0,0.65,673346200.0,4793000000.0,99562000000.0,46507000000.0,146069000000.0,0.0,112895000000.0,14426000000.0,16924000000.0,129819000000.0,16250000000.0,85000000.0,929000000.0,-12000000.0,-3240000000.0,347000000.0,2892000000.0,23.53
2019-03-31,2534000000.0,351000000.0,2183000000.0,1187000000.0,996000000.0,760000000.0,1.1400000000000001,661057100.0,6630000000.0,116049000000.0,51804000000.0,167853000000.0,0.0,129865000000.0,15483000000.0,18144000000.0,148009000000.0,19844000000.0,89000000.0,534000000.0,-59000000.0,-1121000000.0,-143000000.0,655000000.0,25.22
2019-06-30,2296000000.0,391000000.0,1905000000.0,1328000000.0,577000000.0,427000000.0,0.5700000000000001,738051400.0,6443000000.0,115816000000.0,52986000000.0,168802000000.0,0.0,128925000000.0,15784000000.0,19206000000.0,148131000000.0,20671000000.0,109000000.0,274000000.0,-60000000.0,953000000.0,-165000000.0,-1212000000.0,27.9
2019-09-30,2365000000.0,383000000.0,1982000000.0,1293000000.0,689000000.0,530000000.0,0.72,726715500.0,6793000000.0,116282000000.0,54797000000.0,171079000000.0,0.0,132776000000.0,14474000000.0,16899000000.0,149675000000.0,21404000000.0,91000000.0,-363000000.0,-51000000.0,-1159000000.0,-238000000.0,2019000000.0,27.38
2019-12-31,2595000000.0,332000000.0,2263000000.0,1323000000.0,940000000.0,702000000.0,0.97,710433600.0,5525000000.0,115281000000.0,54088000000.0,169369000000.0,3539000000.0,130774000000.0,14970000000.0,17392000000.0,148166000000.0,21203000000.0,183000000.0,1379000000.0,-44000000.0,530000000.0,546000000.0,-1892000000.0,30.74
2020-03-31,2196000000.0,296000000.0,1900000000.0,1840000000.0,60000000.0,29000000.0,0.04,713555700.0,10034000000.0,127353000000.0,58038000000.0,185391000000.0,6239000000.0,143660000000.0,16282000000.0,19858000000.0,163518000000.0,21873000000.0,118000000.0,433000000.0,-65000000.0,-14181000000.0,-190000000.0,13752000000.0,14.85
2020-06-30,2053000000.0,203000000.0,1850000000.0,1606000000.0,244000000.0,163000000.0,0.23,714766500.0,31990000000.0,145259000000.0,57647000000.0,202906000000.0,1600000000.0,161075000000.0,16327000000.0,19496000000.0,180571000000.0,22335000000.0,113000000.0,1519000000.0,-76000000.0,-18510000000.0,190000000.0,16930000000.0,19.28
2020-09-30,2051000000.0,159000000.0,1892000000.0,1146000000.0,746000000.0,562000000.0,0.78,715102100.0,34985000000.0,145465000000.0,56531000000.0,201996000000.0,1473000000.0,160630000000.0,15123000000.0,18415000000.0,179045000000.0,22951000000.0,127000000.0,63000000.0,-139000000.0,1098000000.0,0.0,-1386000000.0,21.32
2020-12-31,2102000000.0,132000000.0,1970000000.0,1223000000.0,747000000.0,569000000.0,0.79,714729600.0,37106000000.0,148176000000.0,56504000000.0,204680000000.0,4758000000.0,163187000000.0,14973000000.0,18382000000.0,181569000000.0,23111000000.0,134000000.0,-1644000000.0,-45000000.0,-309000000.0,0.0,2104000000.0,27.57
2021-03-31,2051000000.0,126000000.0,1925000000.0,1042000000.0,883000000.0,674000000.0,0.9400000000000001,714432800.0,38037000000.0,150161000000.0,56738000000.0,206899000000.0,1488000000.0,165680000000.0,14743000000.0,18624000000.0,184304000000.0,22595000000.0,122000000.0,-366000000.0,-45000000.0,-2322000000.0,-215000000.0,2663000000.0,37.45
2021-06-30,2064000000.0,115000000.0,1949000000.0,1038000000.0,911000000.0,674000000.0,0.9500000000000001,708832800.0,36405000000.0,147835000000.0,57555000000.0,205390000000.0,1521000000.0,165796000000.0,12364000000.0,16668000000.0,182464000000.0,22926000000.0,121000000.0,489000000.0,-87000000.0,2710000000.0,215000000.0,-3036000000.0,38.23
2021-09-30,2128000000.0,103000000.0,2025000000.0,1130000000.0,895000000.0,683000000.0,0.98,697457500.0,38101000000.0,149261000000.0,58470000000.0,207731000000.0,1285000000.0,168449000000.0,11419000000.0,16758000000.0,185207000000.0,22524000000.0,128000000.0,1239000000.0,-53000000.0,-2713000000.0,-654000000.0,1402000000.0,42.44
2021-12-31,2086000000.0,97000000.0,1989000000.0,1161000000.0,828000000.0,628000000.0,0.91,702188500.0,38078000000.0,152651000000.0,58465000000.0,211116000000.0,2879000000.0,172818000000.0,10436000000.0,16088000000.0,188906000000.0,22210000000.0,-22000000.0,1342000000.0,-77000000.0,-5643000000.0,654000000.0,4082000000.0,43.55
2022-03-31,1973000000.0,94000000.0,1879000000.0,1267000000.0,612000000.0,474000000.0,0.6900000000000001,687538000.0,23902000000.0,140475000000.0,70984000000.0,211459000000.0,1204000000.0,173204000000.0,11266000000.0,18078000000.0,191282000000.0,20177000000.0,109000000.0,1687000000.0,-95000000.0,-1617000000.0,-230000000.0,-15000000.0,43.04
2022-06-30,2140000000.0,125000000.0,2015000000.0,1291000000.0,724000000.0,526000000.0,0.76,689018600.0,11149000000.0,130500000000.0,76282000000.0,206782000000.0,7824000000.0,170625000000.0,11495000000.0,17187000000.0,187812000000.0,18970000000.0,109000000.0,958000000.0,-86000000.0,2244000000.0,230000000.0,-2814000000.0,33.6
2022-09-30,2432000000.0,262000000.0,2170000000.0,1325000000.0,845000000.0,631000000.0,0.91,689278100.0,10076000000.0,129916000000.0,75547000000.0,205463000000.0,6619000000.0,169831000000.0,12251000000.0,18896000000.0,188727000000.0,16736000000.0,106000000.0,1710000000.0,-137000000.0,-1724000000.0,-700000000.0,-355000000.0,31.96
2022-12-31,2810000000.0,498000000.0,2312000000.0,1398000000.0,914000000.0,699000000.0,1.01,688680000.0,12231000000.0,132524000000.0,74928000000.0,207452000000.0,5018000000.0,170530000000.0,13714000000.0,19595000000.0,190125000000.0,17327000000.0,0.0,0.0,0.0,0.0,700000000.0,0.0,32.81
