,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2018-06-30,1865000000.0,226000000.0,1639000000.0,1032000000.0,582000000.0,467000000.0,0.44,1052652000.0,4263000000.0,97398000000.0,40394000000.0,137792000000.0,0.0,108837000000.0,13853000000.0,13853000000.0,122690000000.0,15102000000.0,92000000.0,619000000.0,-17000000.0,-708000000.0,-141000000.0,230000000.0,19.54
2018-09-30,1848000000.0,253000000.0,1595000000.0,1003000000.0,569000000.0,468000000.0,0.45,1036479000.0,3549000000.0,97926000000.0,40879000000.0,138805000000.0,0.0,109746000000.0,13849000000.0,13849000000.0,123595000000.0,15210000000.0,95000000.0,386000000.0,-37000000.0,-1424000000.0,-190000000.0,573000000.0,19.89
2018-12-31,1942000000.0,297000000.0,1645000000.0,1049000000.0,574000000.0,461000000.0,0.45,1040890000.0,4089000000.0,99015000000.0,40598000000.0,139613000000.0,0.0,110285000000.0,13732000000.0,13732000000.0,124017000000.0,15596000000.0,92000000.0,1712000000.0,-25000000.0,-1099000000.0,-198000000.0,-254000000.0,14.78
2019-03-31,1840000000.0,327000000.0,1513000000.0,1003000000.0,488000000.0,387000000.0,0.38,1006717000.0,4101000000.0,99886000000.0,41629000000.0,141515000000.0,0.0,111421000000.0,14168000000.0,14168000000.0,125589000000.0,15926000000.0,58000000.0,560000000.0,-8000000.0,-1539000000.0,-192000000.0,912000000.0,15.75
2019-06-30,1951000000.0,348000000.0,1603000000.0,1071000000.0,510000000.0,405000000.0,0.4,999163000.0,4055000000.0,102525000000.0,42020000000.0,144545000000.0,0.0,113262000000.0,14312000000.0,14312000000.0,127574000000.0,16971000000.0,63000000.0,170000000.0,-29000000.0,-1944000000.0,-191000000.0,1770000000.0,17.75
2019-09-30,1967000000.0,345000000.0,1622000000.0,1113000000.0,483000000.0,386000000.0,0.39,988319000.0,4950000000.0,104296000000.0,42395000000.0,146691000000.0,0.0,115105000000.0,14470000000.0,14470000000.0,129575000000.0,17116000000.0,62000000.0,1183000000.0,-4000000.0,-2489000000.0,-212000000.0,1335000000.0,17.84
2019-12-31,1936000000.0,306000000.0,1630000000.0,1103000000.0,508000000.0,442000000.0,0.45,992091000.0,3044000000.0,103618000000.0,41370000000.0,144988000000.0,2244000000.0,115502000000.0,12448000000.0,12448000000.0,127950000000.0,17038000000.0,58000000.0,993000000.0,-26000000.0,1054000000.0,-209000000.0,-1951000000.0,20.24
2020-03-31,1728000000.0,270000000.0,1458000000.0,1273000000.0,168000000.0,119000000.0,0.12,967446000.0,5733000000.0,116319000000.0,39878000000.0,156197000000.0,7057000000.0,125054000000.0,13732000000.0,13732000000.0,138786000000.0,17411000000.0,54000000.0,-173000000.0,-12000000.0,-9722000000.0,-208000000.0,10028000000.0,10.37
2020-06-30,1882000000.0,172000000.0,1710000000.0,1477000000.0,215000000.0,161000000.0,0.17,967147000.0,15740000000.0,129174000000.0,42018000000.0,171192000000.0,1991000000.0,139916000000.0,13734000000.0,13734000000.0,153650000000.0,17542000000.0,32000000.0,278000000.0,-15000000.0,-15022000000.0,-207000000.0,14938000000.0,12.18
2020-09-30,1800000000.0,119000000.0,1681000000.0,1182000000.0,484000000.0,401000000.0,0.41000000000000003,967804000.0,15837000000.0,125996000000.0,44544000000.0,170540000000.0,1040000000.0,140133000000.0,12685000000.0,12685000000.0,152818000000.0,17722000000.0,26000000.0,622000000.0,-18000000.0,201000000.0,-207000000.0,-926000000.0,11.93
2020-12-31,1927000000.0,90000000.0,1837000000.0,1133000000.0,689000000.0,556000000.0,0.5700000000000001,967783000.0,18020000000.0,125974000000.0,44362000000.0,170336000000.0,5392000000.0,138646000000.0,13709000000.0,13709000000.0,152355000000.0,17981000000.0,-1000000.0,946000000.0,-18000000.0,-178000000.0,-207000000.0,-633000000.0,16.41
2021-03-31,1825000000.0,82000000.0,1743000000.0,978000000.0,765000000.0,595000000.0,0.62,964878000.0,17125000000.0,126256000000.0,49947000000.0,176203000000.0,1036000000.0,146070000000.0,12499000000.0,12499000000.0,158569000000.0,17634000000.0,17000000.0,-205000000.0,-12000000.0,-5530000000.0,-207000000.0,5582000000.0,19.98
2021-06-30,1840000000.0,73000000.0,1767000000.0,854000000.0,913000000.0,703000000.0,0.73,957423000.0,22103000000.0,131116000000.0,49999000000.0,181115000000.0,946000000.0,149963000000.0,13211000000.0,13211000000.0,163174000000.0,17941000000.0,4000000.0,453000000.0,-20000000.0,-4584000000.0,-206000000.0,3985000000.0,20.65
2021-09-30,1884000000.0,71000000.0,1813000000.0,1005000000.0,808000000.0,618000000.0,0.66,942446000.0,21273000000.0,129007000000.0,58028000000.0,187035000000.0,1009000000.0,156360000000.0,13165000000.0,13165000000.0,169525000000.0,17510000000.0,59000000.0,915000000.0,1000000.0,-5955000000.0,-201000000.0,5011000000.0,21.62
2021-12-31,2012000000.0,70000000.0,1942000000.0,1116000000.0,826000000.0,603000000.0,0.65,947065000.0,12624000000.0,124411000000.0,61935000000.0,186346000000.0,3719000000.0,156881000000.0,12042000000.0,12042000000.0,168923000000.0,17423000000.0,-48000000.0,-10000000.0,-31000000.0,1001000000.0,-209000000.0,-841000000.0,23.13
2022-03-31,1756000000.0,66000000.0,1690000000.0,1153000000.0,537000000.0,421000000.0,0.46,922941000.0,5413000000.0,121622000000.0,59599000000.0,181221000000.0,2836000000.0,155099000000.0,10814000000.0,10814000000.0,165913000000.0,15308000000.0,40000000.0,881000000.0,-11000000.0,1974000000.0,-208000000.0,-3084000000.0,22.38
2022-06-30,1881000000.0,96000000.0,1785000000.0,1123000000.0,662000000.0,507000000.0,0.55,924302000.0,3943000000.0,127069000000.0,59939000000.0,187008000000.0,6059000000.0,155964000000.0,16617000000.0,16617000000.0,172581000000.0,14427000000.0,34000000.0,-78000000.0,-20000000.0,-6151000000.0,-209000000.0,6223000000.0,17.23
2022-09-30,2127000000.0,248000000.0,1879000000.0,1215000000.0,664000000.0,515000000.0,0.55,924594000.0,6681000000.0,132311000000.0,57740000000.0,190051000000.0,8814000000.0,158504000000.0,18257000000.0,18257000000.0,176761000000.0,13290000000.0,26000000.0,2081000000.0,-17000000.0,-6174000000.0,-209000000.0,4132000000.0,16.02
2022-12-31,2366000000.0,475000000.0,1891000000.0,1421000000.0,470000000.0,356000000.0,0.0,924974000.0,4148000000.0,132391000000.0,57422000000.0,189813000000.0,0.0,157052000000.0,19307000000.0,19307000000.0,176359000000.0,13454000000.0,0.0,0.0,0.0,0.0,626000000.0,0.0,17.42
