,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2018-03-31,26900000000.0,3830000000.0,23070000000.0,14676000000.0,8394000000.0,6490000000.0,0.63,10322400000.0,655417000000.0001,1646589000000.0,681889000000.0001,2328478000000.0,0.0,1796098000000.0,232256000000.0,266156000000.0,2062254000000.0,266224000000.0,986000000.0,40354000000.0,0.0,-22849000000.0,-1674000000.0,28602000000.0,29.99
2018-06-30,27090000000.0,4541000000.0,22549000000.0,14051000000.0,8498000000.0,6466000000.0,0.64,10181700000.0,609317000000.0001,1599415000000.0,692255000000.0001,2291670000000.0,0.0,1767254000000.0,226595000000.0,260200000000.0,2027454000000.0,264216000000.0,947000000.0,-6518000000.0,0.0,1980000000.0,-1571000000.0,-27085000000.0,28.19
2018-09-30,27628000000.0,4904000000.0,22724000000.0,13730000000.0,8994000000.0,6701000000.0,0.67,10031600000.0,660078000000.0001,1642683000000.0,696150000000.0001,2338833000000.0,0.0,1806386000000.0,234100000000.0,270289000000.0,2076675000000.0,262158000000.0,1017000000.0,19606000000.0,0.0,-26282000000.0,-1905000000.0,21045000000.0,29.46
2018-12-31,28009000000.0,5332000000.0,22677000000.0,13979000000.0,8698000000.0,7039000000.0,0.71,10096500000.0,660377000000.0001,1673852000000.0,680655000000.0001,2354507000000.0,0.0,1821899000000.0,229392000000.0,267283000000.0,2089182000000.0,265325000000.0,937000000.0,-13922000000.0,0.0,-24317000000.0,-1745000000.0,30556000000.0,24.64
2019-03-31,28799000000.0,5795000000.0,23004000000.0,14237000000.0,8767000000.0,6869000000.0,0.71,9725900000.0,687182000000.0001,1683013000000.0,694151000000.0001,2377164000000.0,0.0,1839887000000.0,233929000000.0,270267000000.0,2110154000000.0,267010000000.0,780000000.0,15101000000.0,0.0,-4767000000.0,-1926000000.0,-15508000000.0,27.59
2019-06-30,29119000000.0,6035000000.0,23084000000.0,14125000000.0,8959000000.0,7109000000.0,0.75,9523200000.0,680150000000.0001,1693168000000.0,702724000000.0001,2395892000000.0,0.0,1848093000000.0,238011000000.0,276391000000.0,2124484000000.0,271408000000.0,882000000.0,-6725000000.0,0.0,-2451000000.0,-1696000000.0,7923000000.0,29.0
2019-09-30,28536000000.0,5729000000.0,22807000000.0,15948000000.0,6859000000.0,5272000000.0,0.5700000000000001,9303600000.0,699930000000.0001,1725778000000.0,700552000000.0001,2426330000000.0,0.0,1876513000000.0,243405000000.0,281430000000.0,2157943000000.0,268387000000.0,1047000000.0,-5702000000.0,0.0,-30133000000.0,-464000000.0,22828000000.0,29.17
2019-12-31,27135000000.0,4786000000.0,22349000000.0,14180000000.0,8169000000.0,6748000000.0,0.75,9390500000.0,673090000000.0001,1712195000000.0,721884000000.0001,2434079000000.0,215430000000.0,1890184000000.0,240856000000.0,279085000000.0,2169269000000.0,264810000000.0,1086000000.0,59103000000.0,0.0,-43279000000.0,-1848000000.0,-11866000000.0,35.22
2020-03-31,26735000000.0,3968000000.0,22767000000.0,18236000000.0,4531000000.0,3541000000.0,0.4,8815600000.0,757965000000.0001,1870084000000.0,749870000000.0001,2619954000000.0,220073000000.0,2043666000000.0,256712000000.0,311370000000.0,2355036000000.0,264918000000.0,914000000.0,19043000000.0,0.0,-90411000000.0,-2083000000.0,161147000000.0,21.23
2020-06-30,24018000000.0,1692000000.0,22326000000.0,18527000000.0,3799000000.0,3284000000.0,0.38,8739900000.0,973061000000.0,2015389000000.0,726299000000.0001,2741688000000.0,210506000000.0,2171902000000.0,261638000000.0,304149000000.0,2476051000000.0,265637000000.0,1330000000.0,-3006000000.0,0.0,-88349000000.0,-1833000000.0,129132000000.0,23.75
2020-09-30,21693000000.0,1357000000.0,20336000000.0,15790000000.0,4546000000.0,4440000000.0,0.51,8732900000.0,888339000000.0001,1890033000000.0,848419000000.0001,2738452000000.0,214092000000.0,2172151000000.0,255723000000.0,297451000000.0,2469602000000.0,268850000000.0,1748000000.0,-32638000000.0,0.0,54977000000.0,-1983000000.0,-12398000000.0,24.09
2020-12-31,21307000000.0,1208000000.0,20099000000.0,13980000000.0,6119000000.0,5208000000.0,0.6000000000000001,8753200000.0,889921000000.0001,1872444000000.0,947183000000.0,2819627000000.0,211923000000.0,2238243000000.0,262934000000.0,308460000000.0,2546703000000.0,272924000000.0,1952000000.0,54594000000.0,0.0,-53882000000.0,-1828000000.0,77938000000.0,30.31
2021-03-31,24019000000.0,1198000000.0,22821000000.0,13655000000.0,9166000000.0,7560000000.0,0.87,8700100000.0,869988000000.0001,1831207000000.0,1138785000000.0,2969992000000.0,236733000000.0,2402456000000.0,251211000000.0,293536000000.0,2695992000000.0,274000000000.0,1991000000.0,-52328000000.0,0.0,-113080000000.0,-2114000000.0,113627000000.0,38.69
2021-06-30,22620000000.0,1154000000.0,21466000000.0,13424000000.0,8042000000.0,8964000000.0,1.04,8620800000.0,827713000000.0001,1808790000000.0,1221104000000.0,3029894000000.0,244049000000.0,2439255000000.0,274604000000.0,313520000000.0,2752775000000.0,277119000000.0,2052000000.0,-9311000000.0,0.0,-108606000000.0,-1831000000.0,51320000000.0,41.23
2021-09-30,24008000000.0,1242000000.0,22766000000.0,13816000000.0,8950000000.0,7260000000.0,0.86,8430700000.0,836872000000.0001,1835866000000.0,1249580000000.0,3085446000000.0,229753000000.0,2496299000000.0,278621000000.0,316683000000.0,2812982000000.0,272464000000.0,1894000000.0,9795000000.0,0.0,-32698000000.0,-2145000000.0,43663000000.0,42.45
2021-12-31,23204000000.0,1144000000.0,22060000000.0,14242000000.0,7818000000.0,6773000000.0,0.8200000000000001,8493300000.0,853165000000.0001,1907800000000.0,1261695000000.0,3169495000000.0,229904000000.0,2581637000000.0,280117000000.0,317792000000.0,2899429000000.0,270066000000.0,1798000000.0,18245000000.0,0.0,-32501000000.0,-1965000000.0,83040000000.0,44.49
2022-03-31,24550000000.0,1322000000.0,23228000000.0,15349000000.0,7879000000.0,6600000000.0,0.81,8136800000.0,895087000000.0001,1970020000000.0,1268203000000.0,3238223000000.0,247044000000.0,2648630000000.0,278710000000.0,322976000000.0,2971606000000.0,266617000000.0,1399000000.0,13407000000.0,0.0,-127245000000.0,-2222000000.0,40886000000.0,41.22
2022-06-30,25219000000.0,2531000000.0,22688000000.0,15796000000.0,6892000000.0,5932000000.0,0.73,8121600000.0,771300000000.0001,1876640000000.0,1234966000000.0,3111606000000.0,237682000000.0,2528366000000.0,275697000000.0,314122000000.0,2842488000000.0,269118000000.0,1075000000.0,17652000000.0,0.0,-5963000000.0,-1995000000.0,-84651000000.0,31.13
2022-09-30,30358000000.0,5856000000.0,24502000000.0,16201000000.0,8301000000.0,6579000000.0,0.81,8107700000.0,781130000000.0001,1885134000000.0,1187819000000.0,3072953000000.0,237843000000.0,2484151000000.0,269122000000.0,319278000000.0,2803429000000.0,269524000000.0,864000000.0,29414000000.0,0.0,18501000000.0,-2254000000.0,-37889000000.0,30.2
2022-12-31,34926000000.0,10394000000.0,24532000000.0,16635000000.0,7897000000.0,6904000000.0,0.0,8088300000.0,800337000000.0001,1907702000000.0,1143004000000.0,3050706000000.0,0.0,2456566000000.0,275982000000.0,320943000000.0,2777509000000.0,273197000000.0,0.0,0.0,0.0,0.0,6471000000.0,0.0,33.12
