,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2015-09-30,373268000.0,10131000.0,363137000.0,218158000.0,144979000.0,81733000.0,1.5899999999999999,51479000.0,1674145000.0,17371590000.0,24359390000.0,41730980000.0,0.0,37053180000.0,797211000.0,1363581000.0,38416750000.0,3314228000.0,-7333000.0,43328000.0,-12926000.0,-2414923000.0,0.0,1420190000.0,115.54
2015-12-31,393738100.0,10163000.0,383575100.0,239869000.0,143706100.0,87512000.0,1.7000000000000002,51318000.0,1503257000.0,18737420000.0,25949280000.0,44686700000.0,0.0,39917680000.0,796702000.0,1435796000.0,41353470000.0,3333231000.0,-9993000.0,84990000.0,-16453000.0,-3123627000.0,0.0,2867749000.0,118.9
2016-03-31,377792000.0,10237000.0,367555000.0,237374000.0,130181000.0,79174000.0,1.53,51646000.0,1868512000.0,19921520000.0,23652380000.0,43573900000.0,0.0,38759720000.0,796570000.0,1303141000.0,40062860000.0,3511040000.0,-698000.0,56061000.0,-13680000.0,1474078000.0,0.0,-1164884000.0,102.05
2016-06-30,406768000.0,10656000.0,396112000.0,236685000.0,159427000.0,92964000.0,1.79,51831000.0,1854457000.0,21099050000.0,22033600000.0,43132650000.0,0.0,38099790000.0,796329000.0,1399075000.0,39498860000.0,3633793000.0,-82000.0,86006000.0,-10377000.0,554073000.0,0.0,-654134000.0,95.16
2016-09-30,444553000.0,11252000.0,433301000.0,240777000.0,192524000.0,111081000.0,2.13,52046000.0,2521319000.0,22076200000.0,21197840000.0,43274040000.0,0.0,38191840000.0,795971000.0,1358883000.0,39550720000.0,3723317000.0,-27291000.0,130937000.0,-13127000.0,444293000.0,0.0,91632000.0,110.54
2016-12-31,420835000.0,10728000.0,410107000.0,251640000.0,158467000.0,99466000.0,1.9100000000000001,51915000.0,2545750000.0,22893020000.0,21790640000.0,44683660000.0,0.0,39492540000.0,795704000.0,1414087000.0,40906620000.0,3777037000.0,-16678000.0,198756000.0,-16127000.0,-1490883000.0,0.0,1316558000.0,171.66
2017-03-31,438585000.0,10933000.0,427652000.0,268367000.0,159285000.0,101483000.0,1.94,52344000.0,3795679000.0,24655780000.0,21757560000.0,46413340000.0,0.0,41084860000.0,795465000.0,1425020000.0,42509880000.0,3903456000.0,-10859000.0,111937000.0,-10599000.0,-461417000.0,0.0,1599409000.0,186.09
2017-06-30,482455000.0,11231000.0,471224000.0,267052000.0,204172000.0,123193000.0,2.34,52537000.0,3854244000.0,25638340000.0,22762040000.0,48400380000.0,0.0,42465760000.0,749429000.0,1894583000.0,44360340000.0,4040035000.0,-12995000.0,284784000.0,-10897000.0,-1558113000.0,0.0,1331894000.0,175.79
2017-09-30,544049000.0,11297000.0,532752000.0,281283000.0,251469000.0,148620000.0,2.8200000000000003,52705000.0,3555571000.0,26345650000.0,24408640000.0,50754290000.0,0.0,44816870000.0,749618000.0,1740116000.0,46556990000.0,4197298000.0,-15332000.0,124352000.0,-13974000.0,-2767894000.0,0.0,2344869000.0,187.09
2017-12-31,557282000.0,11310000.0,545972000.0,286257000.0,259715000.0,117210000.0,2.22,52588000.0,2923075000.0,26650610000.0,24563850000.0,51214470000.0,0.0,45287800000.0,695492000.0,1607247000.0,46895050000.0,4319415000.0,23001000.0,125792000.0,-15414000.0,-1183072000.0,0.0,424784000.0,233.77
2018-03-31,587916000.0,12535000.0,575381000.0,293389000.0,281992000.0,194961000.0,3.69,52883000.0,2619384000.0,27919560000.0,25581230000.0,53500790000.0,0.0,47038670000.0,695731000.0,1902391000.0,48941060000.0,4559724000.0,-15881000.0,348404000.0,-7717000.0,-2396653000.0,0.0,1744558000.0,240.01
2018-06-30,673990000.0,14858000.0,659132000.0,334819000.0,324313000.0,237798000.0,4.48,53064000.0,2712101000.0,29406010000.0,26461740000.0,55867750000.0,0.0,49304540000.0,695972000.0,1758363000.0,51062900000.0,4804841000.0,-21301000.0,-1024000.0,-7134000.0,-2173454000.0,0.0,2267195000.0,288.76
2018-09-30,723383000.0,20091000.0,703292000.0,326619000.0,376673000.0,274817000.0,5.16,53235000.0,3819141000.0,32134260000.0,26005470000.0,58139730000.0,0.0,51227360000.0,696217000.0,1842326000.0,53069690000.0,5070045000.0,19516000.0,356524000.0,-13867000.0,-1166189000.0,0.0,1916705000.0,310.83
2018-12-31,729604000.0,28437000.0,701167000.0,321236000.0,379931000.0,266264100.0,5.01,53078000.0,3571539000.0,32580180000.0,24347800000.0,56927980000.0,0.0,49960310000.0,696465000.0,1702824000.0,51663140000.0,5264843000.0,-6858000.0,229658000.0,-17147000.0,935921000.0,0.0,-1413181000.0,189.92
2019-03-31,831390000.0,38128000.0,793262000.0,394215000.0,399047000.0,288732000.0,5.49,52587000.0,7066883000.0,36878080000.0,23117550000.0,60160290000.0,0.0,52341650000.0,696715000.0,2129643000.0,54676460000.0,5483823000.0,-12840000.0,340750000.0,-5504000.0,904427000.0,0.0,2250167000.0,222.36
2019-06-30,919517000.0,56364000.0,863153000.0,407468000.0,455685000.0,317987000.0,6.12,51955000.0,9020925000.0,39393690000.0,24223700000.0,63773740000.0,0.0,55634790000.0,696970000.0,2237446000.0,58067560000.0,5706175000.0,-18055000.0,109821000.0,-13128000.0,-1221448000.0,0.0,3065669000.0,224.59
2019-09-30,877901000.0,63248000.0,814653000.0,427860000.0,386793000.0,267281000.0,5.19,51545000.0,6946196000.0,39291850000.0,28760850000.0,68231230000.0,0.0,59561770000.0,697227000.0,2428449000.0,62182770000.0,6048469000.0,39116000.0,259173000.0,-15239000.0,-6247755000.0,0.0,3913853000.0,208.95
2019-12-31,902192000.0,55260000.0,846932000.0,478457000.0,368475000.0,263000000.0,5.1,51915000.0,6781783000.0,41386730000.0,29420810000.0,71004910000.0,62000000.0,61775240000.0,347987000.0,2389739000.0,64383820000.0,6621080000.0,2779000.0,454256000.0,-31129000.0,-2807224000.0,0.0,2188311000.0,251.04
2020-03-31,869335900.0,43265000.0,826070900.0,643065100.0,183005900.0,132253000.0,2.56,51565000.0,9561448000.0,47039630000.0,27763620000.0,75009640000.0,3172000000.0,65050120000.0,348076000.0,2549029000.0,67826420000.0,7183221000.0,5373000.0,168125000.0,-25088000.0,-599041000.0,0.0,3210581000.0,151.08
2020-06-30,893000000.0,11000000.0,882000000.0,546000000.0,336000000.0,229000000.0,4.44,51581000.0,14202110000.0,52580490000.0,32935180000.0,85730980000.0,75000000.0,74556690000.0,843220000.0,3466627000.0,78262670000.0,7468313000.0,35627000.0,576875000.0,-25912000.0,-5933959000.0,0.0,9997419000.0,215.53
2020-09-30,1090000000.0,15000000.0,1075000000.0,439000000.0,636000000.0,442000000.0,8.53,51773000.0,15687780000.0,55905690000.0,40790590000.0,96916770000.0,32000000.0,84792090000.0,843430000.0,3910651000.0,88949390000.0,7967380000.0,26000000.0,308000000.0,-14000000.0,-9055000000.0,0.0,10233000000.0,240.62
2020-12-31,1229664000.0,15735000.0,1213929000.0,626934900.0,586994100.0,387747000.0,7.49,51685000.0,17675000000.0,65614000000.0,49687000000.0,115511000000.0,72000000.0,102003000000.0,844000000.0,4816000000.0,107078000000.0,8433000000.0,19000000.0,393000000.0,-22000000.0,-15618000000.0,0.0,17212000000.0,387.83
2021-03-31,1423000000.0,19000000.0,1404000000.0,655000000.0,749000000.0,532000000.0,10.2,52180000.0,21254860000.0,72722390000.0,69390530000.0,142346600000.0,38000000.0,124188500000.0,1338183000.0,7749888000.0,132225800000.0,10120780000.0,27000000.0,214000000.0,-14000000.0,-21010000000.0,0.0,24376000000.0,493.66
2021-06-30,1512000000.0,23000000.0,1489000000.0,669000000.0,820000000.0,502000000.0,9.23,54353000.0,23959000000.0,76967000000.0,86207000000.0,163399000000.0,34000000.0,145872000000.0,1834000000.0,5283000000.0,151432000000.0,11967000000.0,140000000.0,481000000.0,-27000000.0,-21031000000.0,0.0,23254000000.0,556.43
2021-09-30,1469000000.0,32000000.0,1524000000.0,817000000.0,707000000.0,365000000.0,6.24,58000000.0,18940000000.0,82103000000.0,108581000000.0,190996000000.0,97000000.0,171279000000.0,2315000000.0,4658000000.0,176327000000.0,14300000000.0,133000000.0,447000000.0,-36000000.0,-23039000000.0,0.0,17565000000.0,646.88
2021-12-31,1499000000.0,36000000.0,1500000000.0,923000000.0,577000000.0,371000000.0,6.22,59000000.0,14586000000.0,82231000000.0,128764000000.0,212001000000.0,198000000.0,189274000000.0,2881000000.0,5037000000.0,195392000000.0,16236000000.0,169000000.0,670000000.0,-36000000.0,-25256000000.0,0.0,20273000000.0,678.24
2022-03-31,1544000000.0,40000000.0,1599000000.0,868000000.0,731000000.0,472000000.0,7.92,59000000.0,20606000000.0,91938000000.0,128115000000.0,220355000000.0,99000000.0,198233000000.0,2945000000.0,5388000000.0,203995000000.0,15980000000.0,89000000.0,359000000.0,-32000000.0,-3200000000.0,0.0,8828000000.0,559.45
2022-06-30,1481000000.0,107000000.0,1529000000.0,1028000000.0,501000000.0,333000000.0,5.6,59000000.0,15398000000.0,88585000000.0,125499000000.0,214389000000.0,3703000000.0,191648000000.0,3744000000.0,6088000000.0,198113000000.0,15918000000.0,163000000.0,1052000000.0,-33000000.0,-428000000.0,0.0,-5832000000.0,394.99
2022-09-30,1552000000.0,323000000.0,1557000000.0,957000000.0,600000000.0,429000000.0,7.2,59000000.0,13968000000.0,89063000000.0,123455000000.0,212867000000.0,13552000000.0,190371000000.0,3797000000.0,6257000000.0,197057000000.0,15509000000.0,128000000.0,433000000.0,-76000000.0,-556000000.0,0.0,-1274000000.0,335.78
2022-12-31,2246000000.0,718000000.0,1528000000.0,1138000000.0,390000000.0,275000000.0,0.0,59112500.0,13803000000.0,90499000000.0,120959000000.0,211793000000.0,0.0,186674000000.0,5370000000.0,8411000000.0,195498000000.0,16295000000.0,0.0,0.0,0.0,0.0,0.0,0.0,230.14
