,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2015-12-31,1198000000.0,41300000.0,1156700000.0,806300200.0,350399800.0,218000000.0,1.0,232280000.0,38601600000.0,73745700000.0,43003890000.0,116749600000.0,0.0,101822100000.0,3146000000.0,6221600000.0,108043700000.0,8705900000.0,99800000.0,1350600000.0,-43200000.0,3623200000.0,-83600000.0,-3035300000.0,72.09
2016-03-31,1234200000.0,44200000.0,1190000000.0,830800000.0,359200000.0,235400000.0,1.01,228619000.0,36721200000.0,72573200000.0,45225600000.0,117798800000.0,0.0,102439800000.0,3179600000.0,6526200000.0,108966000000.0,8832800000.0,102800000.0,-295500000.0,-12000000.0,662500000.0,-82800000.0,-200000.0,65.17
2016-06-30,1361700000.0,45000000.0,1316700000.0,922000000.0,394700000.0,257200000.0,1.1,227536000.0,37205400000.0,73787500000.0,47722100000.0,121509600000.0,0.0,105996000000.0,3192400000.0,6562100000.0,112558100000.0,8951500000.0,119300000.0,-211700000.0,-20000000.0,-5592900000.0,-82300000.0,4123100000.0,66.26
2016-09-30,1259800000.0,46100000.0,1213700000.0,840000000.0,373700100.0,251700000.0,1.09,226540000.0,35024000000.0,70240500000.0,49844500000.0,120085000000.0,0.0,104154000000.0,3174700000.0,6351200000.0,110505200000.0,9579800000.0,120200000.0,1178700000.0,-26000000.0,-322300000.0,-81800000.0,-1301400000.0,67.99
2016-12-31,1288100000.0,46700000.0,1241400000.0,851900000.0,389499800.0,246100000.0,1.12,227581000.0,38781400000.0,73486200000.0,50440700000.0,123926900000.0,0.0,107439700000.0,3104900000.0,6716800000.0,114156500000.0,9770400000.0,131900000.0,838500000.0,-53300000.0,-4939400000.0,-86100000.0,4715400000.0,89.05
2017-03-31,1341200000.0,56800000.0,1284400000.0,893500000.0,390900000.0,250900000.0,1.1,229060000.0,37791700000.0,72661400000.0,48827300000.0,121488700000.0,0.0,105409300000.0,3096000000.0,6101700000.0,111511000000.0,9977700000.0,120200000.0,784700000.0,-14300000.0,1026500000.0,-86900000.0,-2707600000.0,86.58
2017-06-30,1396900000.0,75700000.0,1321200000.0,930400000.0,390800000.0,262000000.0,1.12,229197000.0,41696800000.0,76749100000.0,48856600000.0,125605700000.0,0.0,108986400000.0,3446100000.0,6551400000.0,115537800000.0,10067900000.0,139200000.0,-472100000.0,-25800000.0,-1324500000.0,-87300000.0,2891700000.0,97.21
2017-09-30,1444800000.0,99600000.0,1345200000.0,928600000.0,416600100.0,281100000.0,1.21,228011000.0,46679600000.0,81139410000.0,50260800000.0,131400200000.0,0.0,114529000000.0,3438000000.0,6706000000.0,121235000000.0,10165200000.0,140400000.0,557100000.0,-23600000.0,-5667700000.0,-87000000.0,4632500000.0,91.93
2017-12-31,1532600000.0,108100000.0,1424500000.0,988900000.0,435600300.0,336400100.0,1.52,228258000.0,51933900000.0,86041910000.0,52548610000.0,138590500000.0,0.0,121562000000.0,3224300000.0,6812300000.0,128374300000.0,10216200000.0,126900000.0,850700000.0,-27900000.0,-8055900000.0,-95600000.0,6436100000.0,99.89
2018-03-31,1597900000.0,121900000.0,1476000000.0,992300000.0,483700000.0,364300000.0,1.5899999999999999,225681000.0,42002500000.0,74567500000.0,55104700000.0,129672200000.0,0.0,113367800000.0,3197600000.0,6078400000.0,119446200000.0,10226000000.0,151500000.0,-477800000.0,-6000000.0,11156200000.0,-95000000.0,-9167200000.0,103.13
2018-06-30,1660500000.0,154400000.0,1506100000.0,998900000.0,507200000.0,384500000.0,1.69,224208000.0,43899800000.0,78273100000.0,56833100000.0,135106200000.0,0.0,118363300000.0,3185800000.0,6385300000.0,124748600000.0,10357600000.0,140500000.0,332300000.0,-17300000.0,-7538700000.0,-94600000.0,6210800000.0,102.89
2018-09-30,1665300000.0,191000000.0,1474300000.0,993300000.0,481000000.0,357200000.0,1.5899999999999999,222443000.0,42183800000.0,74959600000.0,57418900000.0,132378500000.0,0.0,115227300000.0,3370300000.0,6786700000.0,122014000000.0,10364500000.0,134700000.0,1453900000.0,-15700000.0,1730700000.0,-94000000.0,-2939600000.0,102.13
2018-12-31,1735200000.0,231400000.0,1503800000.0,1017900000.0,485899400.0,404000100.0,1.81,223148000.0,40091500000.0,74115000000.0,58097500000.0,132212500000.0,0.0,115161000000.0,3401300000.0,6543200000.0,121704200000.0,10508300000.0,130100000.0,459100000.0,-58600000.0,-1021100000.0,-121800000.0,77800000.0,83.59
2019-03-31,1721700000.0,240800000.0,1480900000.0,1028700000.0,452200000.0,329800000.0,1.49,218237000.0,32910400000.0,65483800000.0,56385600000.0,121869400000.0,0.0,104285500000.0,3427500000.0,6967700000.0,111253200000.0,10616200000.0,133900000.0,293700000.0,-9100000.0,11607600000.0,-120800000.0,-11446400000.0,90.41
2019-06-30,1729400000.0,222800000.0,1506600000.0,999700000.0,506899900.0,383500000.0,1.76,216139000.0,37756700000.0,69939300000.0,56611600000.0,126550900000.0,0.0,108490000000.0,3990800000.0,7255400000.0,115745400000.0,10805500000.0,130000000.0,84800000.0,-18600000.0,-4276300000.0,-131100000.0,4431000000.0,90.0
2019-09-30,1741000000.0,203100000.0,1537900000.0,1029300000.0,508600000.0,367200000.0,1.7000000000000002,213177000.0,32037000000.0,64877700000.0,59478100000.0,124355800000.0,0.0,105530000000.0,4034900000.0,8014500000.0,113544500000.0,10811300000.0,129400000.0,577100000.0,-22100000.0,1667100000.0,-129100000.0,-2483500000.0,93.32
2019-12-31,1703000000.0,155300000.0,1547700000.0,1071300000.0,476400300.0,348400000.0,1.71,214526000.0,43935400000.0,76086200000.0,60742200000.0,136828400000.0,8389000000.0,116908000000.0,3998800000.0,8829400000.0,125737400000.0,11091000000.0,130200000.0,1636400000.0,-108200000.0,-12403400000.0,-148700000.0,10114800000.0,106.24
2020-03-31,1708800000.0,121100000.0,1587700000.0,1126600000.0,461100100.0,326200000.0,1.56,208881000.0,56853000000.0,96649800000.0,65059400000.0,161709200000.0,10361000000.0,141851800000.0,4142200000.0,8977700000.0,150829500000.0,10879700000.0,146200000.0,-2685300000.0,-37600000.0,-21500300000.0,-147100000.0,25708000000.0,75.46
2020-06-30,1540300000.0,34200000.0,1506100000.0,1102900000.0,403200100.0,308500000.0,1.47,208069000.0,51037100000.0,86646300000.0,64786600000.0,151432900000.0,8229000000.0,130283200000.0,5145400000.0,9767500000.0,140050700000.0,11382200000.0,142200000.0,3183700000.0,-39000000.0,7209000000.0,-145900000.0,-11837400000.0,79.34
2020-09-30,1511900000.0,26800000.0,1485100000.0,1095200000.0,389900000.0,278300000.0,1.32,208106000.0,48270500000.0,83110600000.0,68971400000.0,152082000000.0,8245000000.0,130834300000.0,5129300000.0,9668600000.0,140502900000.0,11579100000.0,147400000.0,-77900000.0,-26000000.0,1176800000.0,-145800000.0,-838300000.0,77.97
2020-12-31,1540100000.0,18200000.0,1521900000.0,1148500000.0,373399900.0,228000000.0,1.13,208319000.0,65862700000.0,100583800000.0,69420100000.0,170003900000.0,4910000000.0,148189500000.0,4589500000.0,10126100000.0,158315600000.0,11688300000.0,153400000.0,1476300000.0,-33200000.0,-16808500000.0,-145800000.0,14839600000.0,93.14
2021-03-31,1593200000.0,9800000.0,1583400000.0,1087500000.0,495900000.0,355200000.0,1.71,208113000.0,57748390000.0,93887200000.0,70036900000.0,163924100000.0,5524000000.0,142981600000.0,4434900000.0,9484600000.0,152466200000.0,11457900000.0,151500000.0,68300000.0,-10700000.0,5133700000.0,-145900000.0,-4905600000.0,105.11
2021-06-30,1587800000.0,7500000.0,1580300000.0,1093800000.0,486499900.0,363400000.0,1.73,208369000.0,63829000000.0,103086700000.0,69204400000.0,172291100000.0,5670000000.0,151880100000.0,4479100000.0,8588000000.0,160468100000.0,11823000000.0,152400000.0,-1236000000.0,-28400000.0,-7365300000.0,-145800000.0,8800700000.0,115.62
2021-09-30,1638700000.0,4900000.0,1633800000.0,1115700000.0,518099900.0,379500000.0,1.81,208116000.0,58035500000.0,99291100000.0,69794600000.0,169085700000.0,6191000000.0,148115800000.0,3966200000.0,9071100000.0,157186900000.0,11898800000.0,154200000.0,481800000.0,-25900000.0,2420000000.0,-146100000.0,-3465100000.0,107.81
2021-12-31,1668600000.0,1600000.0,1667000000.0,1157400000.0,509599700.0,392499900.0,1.92,208076000.0,70275090000.0,112546300000.0,71343500000.0,183889800000.0,4709000000.0,164044300000.0,3651200000.0,7828700000.0,171873000000.0,12016800000.0,157200000.0,2041900000.0,-30500000.0,-18791000000.0,-145500000.0,15643500000.0,119.61
2022-03-31,1721200000.0,2500000.0,1718700000.0,1207900000.0,510799900.0,370000000.0,1.78,208025000.0,63321800000.0,104592800000.0,67972200000.0,172565000000.0,3851000000.0,153480600000.0,3484400000.0,7674600000.0,161155200000.0,11409800000.0,152600000.0,746900000.0,-25800000.0,10325600000.0,-145500000.0,-10316600000.0,116.45
2022-06-30,1834800000.0,66100000.0,1768700000.0,1228100000.0,540600100.0,391500000.0,1.8599999999999999,208384000.0,46761900000.0,90099700000.0,67686600000.0,157786300000.0,4704000000.0,138378100000.0,4399900000.0,8338500000.0,146716600000.0,11069700000.0,146300000.0,-1610800000.0,-21400000.0,14900200000.0,-146000000.0,-11743800000.0,96.48
2022-09-30,2041100000.0,286300000.0,1754800000.0,1230300000.0,524500000.0,378600000.0,1.8,208400000.0,46876400000.0,93791200000.0,66048400000.0,159839600000.0,12080000000.0,140627200000.0,3775700000.0,8182000000.0,148809200000.0,11030400000.0,158000000.0,-895700000.0,-23500000.0,-3452300000.0,-146000000.0,3903600000.0,85.56
2022-12-31,2154600000.0,635600000.0,1519000000.0,1328600000.0,190400100.0,148700000.0,0.0,208423000.0,47823200000.0,92253700000.0,62783000000.0,155036700000.0,0.0,133988500000.0,4790400000.0,9788699000.0,143777200000.0,11259500000.0,0.0,0.0,0.0,0.0,437500000.0,0.0,88.49
