,Revenue,COGS,Gross Profit,SG&A,Operating Income,Net Income,EPS,Shares,Cash & Equivalents,Current Assets,Long Term Assets,Total Assets,Current Debt,Current Liabilities,Long Term Debt,Long Term Liabilities,Total Liabilities,Shareholders Equity,Depreciation,Operating Cash Flow,Capital Expenditure,Investing cash flow,Dividends,Financing cash flow,Price
2015-09-30,791596000.0,43022000.0,748574000.0,545071000.0,199590000.0,144620000.0,0.18,800883000.0,1128772000.0,52853120000.0,17357060000.0,70210180000.0,0.0,57268100000.0,6359445000.0,6359445000.0,63627540000.0,6582637000.0,94831000.0,314731000.0,-25928000.0,-1737769000.0,-48262000.0,1067427000.0,10.6
2015-12-31,817117100.0,47458000.0,769659100.0,531451000.0,234287000.0,170253000.0,0.21,803412000.0,935991000.0,52783980000.0,18234320000.0,71018300000.0,0.0,57382330000.0,7041364000.0,7041364000.0,64423700000.0,6594606000.0,78212000.0,632174000.0,-23979000.0,-1669328000.0,-47428000.0,859361000.0,11.06
2016-03-31,799118000.0,54185000.0,744933000.0,514950000.0,226270900.0,163316000.0,0.2,795755000.0,928840000.0,54104420000.0,18540550000.0,72644970000.0,0.0,57551890000.0,7935412000.0,7935412000.0,65487300000.0,7157670000.0,105103000.0,191790000.0,-12157000.0,-1589443000.0,-56195000.0,1366745000.0,9.54
2016-06-30,836770000.0,59777000.0,776993000.0,544570100.0,228822900.0,154666000.0,0.19,798167000.0,947365000.0,55384140000.0,18569880000.0,73954020000.0,0.0,58516890000.0,7929820000.0,7929820000.0,66446710000.0,7507304000.0,103146000.0,94848000.0,-7689000.0,-1006550000.0,-55892000.0,962634000.0,8.94
2016-09-30,996761000.0,68956000.0,927805000.0,767006000.0,151753000.0,108467000.0,0.12,938578000.0,1749123000.0,73128470000.0,27636950000.0,100765400000.0,0.0,81380070000.0,8998571000.0,8998571000.0,90378650000.0,10386760000.0,91195000.0,399168000.0,-43842000.0,-263994000.0,-56569000.0,659585000.0,9.86
2016-12-31,1149351000.0,80082000.0,1069269000.0,742474100.0,313153000.0,220551000.0,0.18,904438000.0,1576000000.0,70475000000.0,29239000000.0,99714000000.0,0.0,81097000000.0,8309000000.0,8309000000.0,89406000000.0,10308000000.0,80556000.0,529194000.0,-56312000.0,-585013000.0,-76344000.0,-220964000.0,13.22
2017-03-31,1132000000.0,90000000.0,1042000000.0,761000000.0,267000000.0,189000000.0,0.17,1086374000.0,1469653000.0,70431630000.0,29613880000.0,100045500000.0,0.0,80329220000.0,9279140000.0,9279140000.0,89608360000.0,10437150000.0,211000000.0,396000000.0,-55000000.0,-736000000.0,-87000000.0,265000000.0,13.39
2017-06-30,1171000000.0,101000000.0,1070000000.0,705000000.0,351000000.0,253000000.0,0.23,1088934000.0,1687391000.0,71843270000.0,29563510000.0,101406800000.0,0.0,82216130000.0,8536471000.0,8536471000.0,90752590000.0,10654180000.0,0.0,163000000.0,-58000000.0,-844000000.0,-87000000.0,886000000.0,13.52
2017-09-30,1203000000.0,115000000.0,1088000000.0,709000000.0,365000000.0,256000000.0,0.24,1086038000.0,1332316000.0,71951130000.0,30037000000.0,101988100000.0,0.0,82088560000.0,9200707000.0,9200707000.0,91289270000.0,10698850000.0,96000000.0,547000000.0,-32000000.0,-1122000000.0,-88000000.0,254000000.0,13.96
2017-12-31,1234000000.0,125000000.0,1109000000.0,684000000.0,411000000.0,412000000.0,0.38,1084686000.0,1653000000.0,71567000000.0,32618000000.0,104185000000.0,0.0,84165000000.0,9206000000.0,9206000000.0,93371000000.0,10814000000.0,106000000.0,848000000.0,-49000000.0,-2164000000.0,-87000000.0,1642000000.0,14.56
2018-03-31,1228000000.0,144000000.0,1084000000.0,685000000.0,385000000.0,314000000.0,0.29,1083836000.0,1200000000.0,74349000000.0,29897000000.0,104246000000.0,0.0,84320000000.0,8618000000.0,8618000000.0,92938000000.0,11308000000.0,105000000.0,294000000.0,-16000000.0,-776000000.0,-118000000.0,31000000.0,15.1
2018-06-30,1308000000.0,188000000.0,1120000000.0,695000000.0,412000000.0,334000000.0,0.30000000000000004,1103337000.0,1508000000.0,76121000000.0,29237000000.0,105358000000.0,0.0,84160000000.0,9726000000.0,9726000000.0,93886000000.0,11472000000.0,123000000.0,308000000.0,-22000000.0,-682000000.0,-122000000.0,687000000.0,14.76
2018-09-30,1349000000.0,205000000.0,1144000000.0,691000000.0,440000000.0,360000000.0,0.33,1084536000.0,1425000000.0,77024000000.0,28628000000.0,105652000000.0,0.0,85333000000.0,9385000000.0,9385000000.0,94718000000.0,10934000000.0,122000000.0,542000000.0,-24000000.0,-519000000.0,-122000000.0,-106000000.0,14.92
2018-12-31,1385000000.0,223000000.0,1162000000.0,758000000.0,391000000.0,315000000.0,0.30000000000000004,1081542000.0,2830000000.0,77762000000.0,31019000000.0,108781000000.0,0.0,86791000000.0,8625000000.0,10888000000.0,97679000000.0,11102000000.0,143000000.0,582000000.0,-48000000.0,-1686000000.0,-152000000.0,2477000000.0,11.92
2019-03-31,1389000000.0,248000000.0,1141000000.0,707000000.0,421000000.0,339000000.0,0.32,1046995000.0,1649000000.0,76657000000.0,31546000000.0,108203000000.0,0.0,85017000000.0,9400000000.0,11754000000.0,96771000000.0,11432000000.0,131000000.0,497000000.0,-24000000.0,-515000000.0,-148000000.0,-1318000000.0,12.68
2019-06-30,1442000000.0,256000000.0,1186000000.0,747000000.0,427000000.0,346000000.0,0.33,1044802000.0,1923000000.0,76960000000.0,31287000000.0,108247000000.0,0.0,85043000000.0,8973000000.0,11536000000.0,96579000000.0,11668000000.0,73000000.0,355000000.0,-27000000.0,-64000000.0,-147000000.0,-29000000.0,13.82
2019-09-30,1441000000.0,253000000.0,1188000000.0,737000000.0,439000000.0,354000000.0,0.34,1034940000.0,1876000000.0,77049000000.0,31686000000.0,108735000000.0,0.0,84568000000.0,9874000000.0,12258000000.0,96826000000.0,11909000000.0,104000000.0,46000000.0,-31000000.0,-184000000.0,-147000000.0,176000000.0,14.27
2019-12-31,1383000000.0,231000000.0,1152000000.0,768000000.0,372000000.0,298000000.0,0.29,1038840000.0,1371000000.0,76869000000.0,32133000000.0,109002000000.0,5061000000.0,84953000000.0,9849000000.0,12254000000.0,97207000000.0,11795000000.0,78000000.0,676000000.0,-25000000.0,-1114000000.0,-155000000.0,-28000000.0,15.08
2020-03-31,1336000000.0,185000000.0,1151000000.0,1082000000.0,58000000.0,30000000.0,0.03,1017643000.0,1940000000.0,79468000000.0,34429000000.0,113897000000.0,2826000000.0,89656000000.0,9796000000.0,12472000000.0,102128000000.0,11769000000.0,119000000.0,498000000.0,-11000000.0,-4322000000.0,-155000000.0,4421000000.0,8.21
2020-06-30,1293000000.0,110000000.0,1183000000.0,992000000.0,181000000.0,131000000.0,0.13,1016259000.0,6420000000.0,86022000000.0,32403000000.0,118425000000.0,146000000.0,93837000000.0,9753000000.0,12274000000.0,106111000000.0,12314000000.0,59000000.0,212000000.0,-38000000.0,-47000000.0,-152000000.0,4361000000.0,9.04
2020-09-30,1322000000.0,75000000.0,1247000000.0,879000000.0,358000000.0,275000000.0,0.27,1017253000.0,6438000000.0,87101000000.0,33015000000.0,120116000000.0,222000000.0,95376000000.0,9174000000.0,11823000000.0,107199000000.0,12917000000.0,80000000.0,549000000.0,-33000000.0,-1783000000.0,-153000000.0,1216000000.0,9.17
2020-12-31,1287000000.0,53000000.0,1234000000.0,849000000.0,375000000.0,281000000.0,0.28,1017117000.0,6774000000.0,87843000000.0,35195000000.0,123038000000.0,2092000000.0,99131000000.0,8352000000.0,10914000000.0,110045000000.0,12993000000.0,109000000.0,64000000.0,-37000000.0,-2487000000.0,-154000000.0,2743000000.0,12.63
2021-03-31,1264000000.0,-103000000.0,1367000000.0,723000000.0,634000000.0,501000000.0,0.49,1017512000.0,8692000000.0,88756000000.0,37012000000.0,125768000000.0,219000000.0,102403000000.0,7210000000.0,9765000000.0,112168000000.0,13600000000.0,71000000.0,-111000000.0,-22000000.0,-376000000.0,-153000000.0,2481000000.0,15.72
2021-06-30,1379000000.0,97000000.0,1282000000.0,1272000000.0,-1000000.0,-58000000.0,0.41000000000000003,1125039000.0,14019000000.0,125097000000.0,50075000000.0,175172000000.0,391000000.0,143196000000.0,7342000000.0,11445000000.0,154641000000.0,20531000000.0,203000000.0,1099000000.0,-77000000.0,4362000000.0,-155000000.0,-795000000.0,14.27
2021-09-30,1740000000.0,45000000.0,1695000000.0,1214000000.0,468000000.0,333000000.0,0.23,1462736000.0,10265000000.0,120060000000.0,53818000000.0,173878000000.0,435000000.0,142333000000.0,7779000000.0,12046000000.0,154379000000.0,19499000000.0,25000000.0,577000000.0,-58000000.0,-3197000000.0,-223000000.0,-890000000.0,15.46
2021-12-31,1697000000.0,50000000.0,1647000000.0,1143000000.0,490000000.0,377000000.0,0.26,1262435000.0,5960000000.0,118192000000.0,55872000000.0,174064000000.0,1813000000.0,143597000000.0,7108000000.0,11149000000.0,154746000000.0,19318000000.0,92000000.0,497000000.0,-90000000.0,-4751000000.0,-219000000.0,31000000.0,15.42
2022-03-31,1694000000.0,49000000.0,1645000000.0,1064000000.0,567000000.0,432000000.0,0.30000000000000004,1438427000.0,4696000000.0,118764000000.0,58092000000.0,176856000000.0,652000000.0,147617000000.0,6508000000.0,10758000000.0,158375000000.0,18481000000.0,112000000.0,849000000.0,-73000000.0,-5355000000.0,-225000000.0,3508000000.0,14.62
2022-06-30,1816000000.0,70000000.0,1746000000.0,1072000000.0,661000000.0,511000000.0,0.35000000000000003,1441200000.0,4138000000.0,121423000000.0,57359000000.0,178782000000.0,3048000000.0,148483000000.0,7866000000.0,12320000000.0,160803000000.0,17979000000.0,95000000.0,975000000.0,-50000000.0,-3850000000.0,-224000000.0,2259000000.0,12.03
2022-09-30,2087000000.0,185000000.0,1902000000.0,1146000000.0,743000000.0,565000000.0,0.39,1442591000.0,4624000000.0,122906000000.0,56496000000.0,179402000000.0,426000000.0,146739000000.0,10168000000.0,15492000000.0,162231000000.0,17171000000.0,148000000.0,846000000.0,-42000000.0,-1141000000.0,-224000000.0,763000000.0,13.18
2022-12-31,2353000000.0,392000000.0,1961000000.0,1155000000.0,793000000.0,617000000.0,0.0,1443000000.0,6937000000.0,126441000000.0,56465000000.0,182906000000.0,2027000000.0,149941000000.0,9686000000.0,15196000000.0,165137000000.0,17769000000.0,0.0,0.0,0.0,0.0,673000000.0,0.0,14.1
